# graph_idx node_start node_count edge_start edge_count y_value
2908	65186	58	139312	126	1
2915	65356	52	139662	114	0
2917	65429	9	139818	20	0
2921	65469	12	139904	26	0
2922	65481	11	139930	24	0
2923	65492	44	139954	96	1
2926	65583	32	140146	74	0
2927	65615	32	140220	74	0
2928	65647	26	140294	58	0
2932	65718	19	140448	42	0
2933	65737	24	140490	54	0
2937	65826	19	140686	42	0
2938	65845	19	140728	42	0
2939	65864	19	140770	42	0
2943	65935	14	140922	32	0
2945	65962	22	140980	52	0
2946	65984	15	141032	34	0
2948	66010	28	141088	62	0
2949	66038	44	141150	96	1
2952	66117	16	141322	36	0
2953	66133	15	141358	34	0
2954	66148	22	141392	52	0
2958	66327	26	141784	56	0
2961	66385	22	141910	48	0
2965	66473	54	142094	118	1
2966	66527	47	142212	102	0
2967	66574	53	142314	116	1
2976	67091	19	143438	42	0
2977	67110	23	143480	50	0
2980	67168	22	143606	52	0
2981	67190	19	143658	40	0
2985	67268	24	143824	54	0
2986	67292	32	143878	70	0
2988	67351	18	144000	42	0
2991	67403	40	144112	88	0
3000	67622	29	144592	66	0
3001	67651	21	144658	48	0
3002	67672	21	144706	48	0
3003	67693	23	144754	54	0
3004	67716	19	144808	44	0
3005	67735	25	144852	58	0
3025	68091	30	145600	64	0
3026	68121	25	145664	56	0
3031	68216	62	145864	140	0
3032	68278	35	146004	74	0
3034	68351	22	146162	50	0
3035	68373	10	146212	20	0
3037	68399	18	146266	40	0
3038	68417	14	146306	32	0
3039	68431	17	146338	36	0
3040	68448	29	146374	66	0
3043	68512	32	146508	66	0
3046	68577	22	146644	48	0
3047	68599	14	146692	32	0
3051	68675	23	146850	56	0
3052	68698	19	146906	42	0
3053	68717	18	146948	36	0
3054	68735	22	146984	48	0
3055	68757	22	147032	48	0
3056	68779	25	147080	52	0
3057	68804	50	147132	108	0
3060	68888	10	147314	22	0
3061	68898	11	147336	24	0
3063	68919	22	147382	48	0
3064	68941	18	147430	40	0
3065	68959	19	147470	42	0
3068	69007	25	147570	56	0
3082	69278	13	148156	28	0
3089	69424	18	148466	42	0
3092	69481	20	148594	44	0
3093	69501	10	148638	22	0
3095	69530	24	148702	56	0
3097	69576	25	148804	54	0
3100	69636	17	148934	36	0
3105	69713	16	149096	34	0
3106	69729	18	149130	38	0
3109	69783	33	149246	72	0
3113	69889	28	149480	62	0
3115	69948	43	149610	96	0
3116	69991	44	149706	98	0
3117	70035	41	149804	92	0
3119	70099	48	149946	106	0
3120	70147	25	150052	56	0
3121	70172	15	150108	32	0
3122	70187	29	150140	66	0
3123	70216	34	150206	74	0
3124	70250	29	150280	62	0
3129	70389	15	150574	34	0
3130	70404	14	150608	30	0
3134	70441	12	150680	26	0
3135	70453	20	150706	46	0
3136	70473	24	150752	54	0
3137	70497	30	150806	62	0
3139	70543	19	150902	44	0
3140	70562	25	150946	56	0
3143	70612	22	151052	48	0
3144	70634	23	151100	52	0
3147	70692	20	151228	42	0
3149	70731	13	151308	28	0
3157	70855	40	151558	88	1
3158	70895	18	151646	40	0
3165	71019	14	151914	30	0
3166	71033	21	151944	46	0
3167	71054	16	151990	34	0
3168	71070	16	152024	34	0
3169	71086	14	152058	30	0
3172	71140	16	152174	34	0
3173	71156	19	152208	40	0
3174	71175	15	152248	32	0
3175	71190	12	152280	26	0
3178	71245	22	152400	48	0
3179	71267	40	152448	88	0
3180	71307	13	152536	28	0
3181	71320	38	152564	82	0
3186	71440	24	152816	50	0
3198	71709	20	153390	42	0
3199	71729	19	153432	44	0
3212	72071	22	154156	50	0
3213	72093	25	154206	58	0
3214	72118	29	154264	66	0
3215	72147	10	154330	26	0
3216	72157	22	154356	48	0
3217	72179	14	154404	30	0
3218	72193	28	154434	62	0
3220	72243	19	154544	42	0
3221	72262	28	154586	58	0
3222	72290	16	154644	34	0
3225	72360	25	154798	56	0
3227	72405	19	154898	44	0
3233	72530	23	155174	50	0
3235	72567	24	155254	54	0
3237	72609	22	155346	50	0
3238	72631	40	155396	88	0
3242	72755	18	155664	40	0
3243	72773	18	155704	40	0
3247	72884	15	155934	34	0
3248	72899	19	155968	42	0
3252	72976	25	156132	56	0
3253	73001	19	156188	42	0
3254	73020	19	156230	40	0
3258	73084	25	156364	56	0
3262	73191	60	156592	132	0
3263	73251	11	156724	22	0
3266	73289	33	156802	72	0
3268	73333	46	156896	104	0
3270	73395	14	157036	30	0
3277	73508	22	157276	50	0
3280	73589	38	157448	80	0
3282	73652	16	157578	34	0
3286	73742	32	157770	72	0
3289	73817	33	157942	72	0
3291	73888	31	158098	68	1
3293	73926	21	158178	46	0
3294	73947	22	158224	52	0
3295	73969	12	158276	26	0
3297	74007	30	158358	66	0
3300	74070	24	158494	54	0
3304	74147	13	158666	28	0
3309	74238	63	158864	132	0
3310	74301	34	158996	76	1
3312	74344	23	159090	50	0
3313	74367	28	159140	62	0
3314	74395	22	159202	50	0
3315	74417	32	159252	74	0
3323	74635	18	159720	36	0
3327	74763	36	159990	82	0
3329	74843	21	160166	46	0
3330	74864	18	160212	38	0
3333	74918	14	160326	30	0
3338	75005	51	160514	108	0
3345	75163	23	160854	54	0
3348	75282	23	161122	50	0
3352	75353	20	161272	46	0
3353	75373	27	161318	60	0
3354	75400	27	161378	62	0
3355	75427	13	161440	28	0
3356	75440	22	161468	48	0
3358	75476	28	161546	60	0
3362	75659	25	161922	54	0
3364	75703	37	162016	78	0
3368	75797	50	162214	104	0
3369	75847	14	162318	30	0
3378	76048	31	162760	70	0
3379	76079	35	162830	78	0
3382	76183	30	163062	70	0
3390	76328	21	163376	48	0
3393	76447	13	163636	28	0
3396	76511	32	163778	72	0
3399	76587	24	163940	54	0
3402	76642	21	164060	46	0
3404	76685	27	164152	60	0
3405	76712	19	164212	42	0
3406	76731	19	164254	44	0
3408	76770	16	164342	34	0
3410	76806	24	164422	56	0
3411	76830	25	164478	58	0
3413	76875	16	164578	34	0
3414	76891	18	164612	38	0
3415	76909	13	164650	30	0
3416	76922	40	164680	88	0
3417	76962	34	164768	82	0
3418	76996	42	164850	94	0
3419	77038	42	164944	94	0
3420	77080	36	165038	78	0
3421	77116	28	165116	62	0
3423	77166	51	165226	114	0
3425	77262	44	165442	96	0
3433	77452	41	165858	90	0
3434	77493	6	165948	12	0
3435	77499	90	165960	190	0
3436	77589	21	166150	50	0
3443	77751	14	166504	32	0
3447	77813	48	166640	104	0
3448	77861	36	166744	76	0
3450	77919	12	166868	26	0
3451	77931	12	166894	26	0
3452	77943	17	166920	38	0
3455	77990	13	167026	32	0
3456	78003	19	167058	46	0
3457	78022	21	167104	48	0
3458	78043	23	167152	52	0
3459	78066	25	167204	56	0
3463	78158	61	167404	138	0
3467	78316	22	167744	50	0
3468	78338	22	167794	50	0
3470	78374	15	167872	32	0
3473	78423	43	167974	100	0
3476	78512	23	168176	50	0
3478	78549	38	168252	82	0
3479	78587	19	168334	38	0
3480	78606	24	168372	52	0
3481	78630	20	168424	44	0
3490	78786	12	168760	26	0
3492	78815	25	168820	56	0
3493	78840	22	168876	48	0
3494	78862	24	168924	52	0
3497	78926	43	169054	92	0
3498	78969	74	169146	160	0
3499	79043	46	169306	100	0
3501	79102	17	169434	40	0
3502	79119	62	169474	140	1
3503	79181	118	169614	268	1
3504	79299	25	169882	56	0
3505	79324	17	169938	36	0
3509	79389	15	170074	32	0
3511	79419	16	170136	34	0
3517	79546	23	170406	50	0
3518	79569	20	170456	46	0
3520	79599	10	170522	22	0
3521	79609	17	170544	34	0
3525	79678	19	170692	46	0
3526	79697	31	170738	66	0
3531	79828	13	171020	28	0
3532	79841	14	171048	30	0
3536	79918	18	171204	40	0
3537	79936	39	171244	84	0
3538	79975	8	171328	16	0
3539	79983	17	171344	36	0
3548	80133	22	171666	44	0
3551	80184	15	171764	34	0
3555	80268	21	171938	48	0
3557	80323	41	172058	88	0
3558	80364	11	172146	22	0
3561	80404	20	172226	48	0
3562	80424	24	172274	50	0
3563	80448	29	172324	64	0
3566	80519	22	172472	48	0
3570	80611	21	172678	48	0
3571	80632	23	172726	52	0
3572	80655	25	172778	58	0
3573	80680	15	172836	32	0
3580	80794	28	173064	62	0
3581	80822	40	173126	82	0
3587	80960	36	173410	74	0
3589	81010	13	173512	26	0
3600	81188	18	173888	40	0
3602	81224	20	173964	44	0
3605	81295	16	174112	34	0
3606	81311	20	174146	44	0
3607	81331	40	174190	90	0
3608	81371	9	174280	20	0
3613	81434	14	174408	30	0
3615	81465	17	174474	36	0
3616	81482	23	174510	52	0
3617	81505	22	174562	52	0
3618	81527	14	174614	32	0
3619	81541	25	174646	58	0
3624	81655	18	174892	40	0
3625	81673	17	174932	36	0
3629	81741	18	175076	40	0
3630	81759	23	175116	50	0
3631	81782	31	175166	66	0
3632	81813	31	175232	68	0
3634	81863	19	175342	38	0
3636	81903	31	175424	68	0
3637	81934	26	175492	56	0
3638	81960	39	175548	82	0
3639	81999	14	175630	30	0
3641	82033	10	175704	22	0
3643	82058	23	175758	54	0
3644	82081	26	175812	62	0
3645	82107	42	175874	98	0
3651	82246	25	176182	54	0
3652	82271	26	176236	56	0
3653	82297	32	176292	70	0
3655	82346	15	176396	32	0
3656	82361	28	176428	64	0
3657	82389	13	176492	26	0
3661	82438	13	176596	28	0
3662	82451	15	176624	34	0
3664	82481	17	176692	38	0
3666	82518	30	176768	66	0
3669	82576	14	176894	30	0
3670	82590	14	176924	32	0
3673	82641	27	177036	64	0
3674	82668	29	177100	68	0
3675	82697	30	177168	66	0
3677	82753	23	177290	50	0
3679	82800	24	177392	52	0
3685	82905	17	177608	38	0
3686	82922	18	177646	38	0
3688	82961	27	177730	58	0
3692	83073	18	177982	38	0
3695	83117	25	178074	54	0
3696	83142	21	178128	48	0
3701	83203	9	178262	20	0
3703	83230	12	178320	26	0
3704	83242	12	178346	26	0
3705	83254	15	178372	32	0
3706	83269	18	178404	36	0
3707	83287	21	178440	44	0
3710	83356	31	178588	64	0
3712	83399	31	178676	62	0
3713	83430	24	178738	52	0
3714	83454	30	178790	66	0
3715	83484	21	178856	46	0
3721	83569	22	179028	50	0
3723	83612	45	179126	100	0
3725	83674	21	179264	46	0
3727	83713	28	179348	58	0
3728	83741	15	179406	34	0
3734	83896	15	179738	34	0
3735	83911	16	179772	34	0
3740	84014	24	179984	54	0
3742	84070	30	180102	66	0
3744	84120	24	180212	54	0
3748	84207	39	180402	90	0
3749	84246	14	180492	34	0
3750	84260	27	180526	62	0
3760	84444	22	180910	50	0
3761	84466	18	180960	40	0
3762	84484	18	181000	40	0
3763	84502	18	181040	40	0
3764	84520	18	181080	40	0
3765	84538	22	181120	50	0
3766	84560	38	181170	84	0
3767	84598	56	181254	122	0
3768	84654	19	181376	40	0
3771	84712	27	181500	60	0
3772	84739	20	181560	44	0
3773	84759	24	181604	54	0
3774	84783	18	181658	40	0
3775	84801	13	181698	28	0
3776	84814	22	181726	48	0
3777	84836	22	181774	48	0
3778	84858	22	181822	48	0
3780	84893	28	181898	62	0
3781	84921	21	181960	46	0
3784	84977	33	182080	76	0
3785	85010	27	182156	64	0
3789	85100	18	182354	40	0
3792	85167	28	182500	64	0
3804	85455	30	183128	68	0
3805	85485	19	183196	44	0
3806	85504	19	183240	44	0
3809	85563	32	183376	66	0
3811	85609	17	183474	38	0
3818	85749	14	183762	30	0
3819	85763	22	183792	52	0
3820	85785	10	183844	22	0
3822	85823	21	183928	48	0
3823	85844	16	183976	34	0
3826	85886	18	184066	40	0
3830	85958	31	184210	72	0
3833	86009	23	184326	50	0
3836	86073	16	184460	36	0
3837	86089	32	184496	72	0
3840	86168	22	184664	48	0
3842	86216	11	184770	24	0
3843	86227	24	184794	54	0
3844	86251	23	184848	56	0
3845	86274	18	184904	44	0
3846	86292	21	184948	46	0
3848	86335	17	185044	38	0
3850	86389	21	185162	44	0
3851	86410	42	185206	94	0
3852	86452	52	185300	116	0
3853	86504	27	185416	58	0
3855	86545	32	185502	72	0
3857	86598	36	185620	78	0
3859	86658	22	185748	46	0
3861	86702	22	185840	46	0
3862	86724	28	185886	60	0
3863	86752	28	185946	60	0
3865	86796	20	186040	48	0
3866	86816	24	186088	52	0
3867	86840	22	186140	48	0
3868	86862	16	186188	32	0
3870	86899	27	186266	60	0
3875	86996	10	186472	22	0
3876	87006	22	186494	48	0
3878	87037	34	186560	78	0
3879	87071	24	186638	54	0
3880	87095	11	186692	22	0
3882	87118	18	186738	40	0
3883	87136	18	186778	40	0
3885	87169	27	186850	60	0
3886	87196	27	186910	60	0
3891	87292	28	187114	60	0
3894	87348	48	187232	104	1
3899	87499	16	187564	38	0
3900	87515	20	187602	46	0
3901	87535	22	187648	50	0
3902	87557	26	187698	62	0
3903	87583	24	187760	52	0
3904	87607	32	187812	74	0
3906	87649	31	187906	68	0
3907	87680	29	187974	66	0
3911	87779	30	188176	70	0
3915	87882	20	188410	46	0
3916	87902	27	188456	56	0
3918	87942	22	188540	48	0
3919	87964	20	188588	46	0
3920	87984	28	188634	60	0
3922	88041	18	188758	36	0
3924	88076	35	188826	74	0
3931	88256	29	189212	60	0
3932	88285	22	189272	48	0
3933	88307	24	189320	50	0
3937	88405	24	189528	52	0
3938	88429	25	189580	56	0
3940	88467	28	189664	66	0
3941	88495	16	189730	36	0
3943	88524	18	189792	40	0
3944	88542	17	189832	38	0
3945	88559	21	189870	42	0
3946	88580	73	189912	156	0
3947	88653	26	190068	58	0
3949	88719	24	190212	52	0
3951	88772	45	190320	96	0
3952	88817	30	190416	64	0
3953	88847	23	190480	46	0
3954	88870	18	190526	40	0
3955	88888	16	190566	34	0
3956	88904	21	190600	48	0
3963	89034	29	190866	60	0
3964	89063	18	190926	40	0
3966	89109	27	191024	60	0
3967	89136	18	191084	40	0
3968	89154	18	191124	40	0
3969	89172	16	191164	34	0
3976	89372	34	191566	70	0
3986	89571	32	191982	68	0
3987	89603	22	192050	48	0
3989	89644	20	192136	44	0
3991	89686	30	192230	66	0
3994	89754	29	192376	64	0
3996	89810	38	192502	86	0
4002	89960	80	192826	176	1
4003	90040	16	193002	38	0
4004	90056	20	193040	46	0
4006	90097	38	193128	82	0
4010	90217	30	193380	62	0
4011	90247	23	193442	50	0
4013	90305	23	193568	50	0
4014	90328	16	193618	34	0
4019	90408	16	193784	34	0
4020	90424	22	193818	50	0
4025	90556	26	194102	58	0
4029	90639	24	194282	54	0
4030	90663	29	194336	66	0
4031	90692	19	194402	42	1
4036	90806	26	194644	58	0
4039	90874	28	194792	62	0
4041	90923	24	194900	54	0
4043	90970	26	195004	58	0
4047	91060	17	195202	36	0
4050	91121	28	195330	66	0
4053	91197	19	195504	40	0
4054	91216	28	195544	58	0
4055	91244	20	195602	46	0
4060	91328	30	195788	66	0
4062	91384	56	195912	124	0
4063	91440	17	196036	38	0
4064	91457	17	196074	38	0
4065	91474	16	196112	34	0
4067	91503	18	196174	40	0
4069	91539	34	196252	74	0
4080	91733	16	196666	34	0
4082	91760	30	196720	68	0
4086	91847	19	196910	42	0
4091	91946	19	197124	40	0
4092	91965	28	197164	62	0
4096	92066	25	197386	56	0
4097	92091	25	197442	56	0
4098	92116	32	197498	70	0
4100	92161	22	197596	52	0
4102	92196	19	197674	44	0
4104	92241	22	197774	48	0
4105	92263	31	197822	68	0
4106	92294	26	197890	56	0
4110	92389	20	198092	42	0
4115	92504	25	198332	56	0
4117	92543	17	198416	40	0
4124	92703	10	198758	22	0
4136	92972	16	199300	36	0
4140	93038	27	199442	62	0
4141	93065	20	199504	46	0
4142	93085	22	199550	50	0
4143	93107	25	199600	54	0
4144	93132	26	199654	56	0
4145	93158	21	199710	44	0
4146	93179	24	199754	52	1
4148	93219	22	199840	46	0
4152	93309	15	200016	32	1
4153	93324	25	200048	54	0
4155	93369	21	200146	48	0
4156	93390	17	200194	36	0
4161	93488	183	200404	378	0
4162	93671	131	200782	270	0
4163	93802	25	201052	54	0
4164	93827	18	201106	40	0
4166	93878	31	201220	64	0
4169	93945	51	201364	110	0
4175	94101	10	201698	22	0
4178	94146	18	201794	40	0
4179	94164	18	201834	38	0
4186	94333	14	202192	32	0
4195	94450	25	202442	56	0
4199	94508	25	202568	56	0
4201	94554	38	202668	84	0
4202	94592	20	202752	44	0
4205	94660	25	202898	60	0
4206	94685	28	202958	62	0
4207	94713	28	203020	60	0
4208	94741	30	203080	64	0
4209	94771	29	203144	62	0
4210	94800	31	203206	66	0
4212	94860	29	203334	62	0
4215	94944	32	203514	70	0
4216	94976	31	203584	68	0
4217	95007	33	203652	72	0
4219	95072	31	203794	68	0
4225	95235	19	204138	40	0
4226	95254	29	204178	64	0
4228	95307	43	204294	98	0
4229	95350	56	204392	124	0
4231	95428	35	204560	72	0
4232	95463	29	204632	58	0
4235	95531	21	204776	46	0
4236	95552	33	204822	74	0
4237	95585	10	204896	22	0
4240	95627	25	204986	50	0
4241	95652	23	205036	48	0
4243	95700	19	205136	40	0
4245	95731	30	205198	66	0
4254	95917	23	205596	52	0
4256	95970	42	205714	94	0
4257	96012	21	205808	50	0
4258	96033	20	205858	44	0
4260	96077	24	205954	52	0
4261	96101	59	206006	132	0
4262	96160	26	206138	58	0
4264	96192	20	206206	44	0
4266	96224	19	206274	42	0
4267	96243	23	206316	50	0
4270	96299	13	206434	30	0
4271	96312	11	206464	24	0
4273	96342	29	206530	64	0
4274	96371	16	206594	36	0
4275	96387	11	206630	24	0
4276	96398	22	206654	50	0
4277	96420	10	206704	22	0
4278	96430	15	206726	34	0
4279	96445	11	206760	26	0
4282	96499	12	206880	26	0
4283	96511	12	206906	26	0
4284	96523	23	206932	54	0
4285	96546	23	206986	54	0
4288	96603	23	207116	52	0
4290	96654	29	207230	64	0
4293	96741	31	207422	70	0
4296	96829	32	207618	72	0
4299	96915	48	207808	102	0
4317	97249	20	208524	44	0
4318	97269	60	208568	136	0
4319	97329	21	208704	46	0
4320	97350	25	208750	58	0
4331	97673	38	209468	88	0
4332	97711	20	209556	42	0
4333	97731	19	209598	42	0
4339	97845	19	209826	44	0
4340	97864	20	209870	46	0
4342	97901	34	209952	74	0
4344	97961	20	210084	44	0
4345	97981	29	210128	66	0
4350	98091	19	210366	42	0
4354	98169	34	210538	76	0
4359	98272	54	210760	112	0
4361	98337	24	210892	56	0
4362	98361	27	210948	60	0
4363	98388	45	211008	98	0
4365	98447	20	211134	44	0
4370	98580	21	211428	46	0
4371	98601	23	211474	52	0
4372	98624	21	211526	48	0
4373	98645	17	211574	38	0
4376	98690	23	211668	54	0
4377	98713	30	211722	66	0
4379	98759	22	211824	50	0
4380	98781	34	211874	78	0
4381	98815	29	211952	68	0
4382	98844	23	212020	48	0
4383	98867	24	212068	54	0
4384	98891	23	212122	54	0
4389	98968	19	212288	44	0
4391	99019	13	212402	28	0
4392	99032	9	212430	20	0
4393	99041	20	212450	46	0
4394	99061	16	212496	36	0
4395	99077	14	212532	30	0
4397	99110	12	212604	26	0
4398	99122	15	212630	32	0
4400	99149	34	212684	70	0
4401	99183	23	212754	52	0
4403	99228	23	212850	50	0
4405	99278	20	212960	46	0
4407	99322	10	213056	20	0
4409	99356	27	213128	64	0
4410	99383	31	213192	74	0
4412	99435	26	213312	62	0
4414	99499	23	213460	52	0
4415	99522	39	213512	92	0
4417	99583	78	213644	156	0
4418	99661	48	213800	98	0
4425	99823	23	214146	48	0
4426	99846	12	214194	26	0
4428	99874	14	214254	32	0
4431	99920	17	214350	38	0
4433	99955	17	214426	36	0
4434	99972	28	214462	62	0
4435	100000	27	214524	60	0
4436	100027	25	214584	56	0
4438	100062	8	214658	18	0
4446	100236	23	215030	50	0
4447	100259	23	215080	50	0
4448	100282	13	215130	28	0
4449	100295	15	215158	32	0
4450	100310	17	215190	40	0
4453	100364	19	215308	42	0
4456	100422	21	215432	48	1
4457	100443	22	215480	48	0
4459	100488	30	215578	64	0
4460	100518	28	215642	62	0
4461	100546	30	215704	66	0
4462	100576	30	215770	66	0
4465	100649	21	215934	50	0
4470	100749	12	216156	24	0
4475	100883	10	216440	22	0
4478	100932	23	216538	50	0
4479	100955	46	216588	106	0
4485	101101	25	216918	56	0
4491	101271	45	217288	100	0
4492	101316	38	217388	84	0
4495	101409	29	217594	64	0
4496	101438	40	217658	88	0
4498	101499	25	217792	56	0
4499	101524	17	217848	36	0
4502	101578	19	217962	42	0
4512	101804	19	218464	44	0
4515	101871	18	218622	40	0
4519	101963	26	218822	58	0
4520	101989	22	218880	46	0
4525	102110	59	219144	130	0
4536	102364	18	219662	38	0
4537	102382	9	219700	20	0
4538	102391	12	219720	24	0
4539	102403	16	219744	36	0
4540	102419	16	219780	36	0
4542	102459	7	219870	14	0
4546	102509	24	219972	52	0
4549	102600	35	220172	78	0
4550	102635	35	220250	78	0
4551	102670	15	220328	34	0
4558	102780	26	220560	58	0
4559	102806	26	220618	58	0
4564	102945	21	220920	48	0
4574	103131	46	221304	104	0
4582	103367	19	221820	42	0
4583	103386	19	221862	44	0
4586	103448	28	222000	62	0
4587	103476	13	222062	30	0
4589	103505	42	222126	94	1
4592	103594	28	222330	68	0
4593	103622	46	222398	104	0
4596	103717	36	222608	80	0
4600	103810	21	222808	46	0
4603	103875	38	222952	78	0
4604	103913	12	223030	26	0
4605	103925	11	223056	24	0
4607	103950	24	223106	50	0
4608	103974	10	223156	22	0
4609	103984	42	223178	94	0
4613	104086	33	223398	74	0
4618	104207	13	223666	28	1
4625	104380	16	224028	34	0
4626	104396	13	224062	28	0
4627	104409	26	224090	56	0
4629	104468	17	224216	38	0
4630	104485	17	224254	40	0
4631	104502	17	224294	40	0
4632	104519	16	224334	36	0
4633	104535	19	224370	44	0
4648	104831	26	225032	60	0
4650	104884	26	225154	60	0
4654	104972	27	225354	62	0
4655	104999	18	225416	40	0
4657	105033	20	225492	48	0
4659	105070	20	225578	46	0
4660	105090	17	225624	40	0
4661	105107	18	225664	42	0
4666	105246	24	225960	54	0
4669	105301	29	226080	60	0
4672	105368	25	226222	54	0
4680	105548	24	226606	52	0
4682	105607	28	226736	60	0
4685	105669	18	226872	40	0
4686	105687	19	226912	42	0
4688	105724	13	226994	30	0
4690	105756	23	227066	54	0
4691	105779	25	227120	56	0
4692	105804	13	227176	30	0
4693	105817	19	227206	44	0
4694	105836	22	227250	50	0
4695	105858	18	227300	40	0
4696	105876	19	227340	44	0
4697	105895	16	227384	36	0
4698	105911	20	227420	44	0
4699	105931	13	227464	28	0
4700	105944	36	227492	80	0
4701	105980	51	227572	108	0
4702	106031	76	227680	160	0
4703	106107	118	227840	256	0
4705	106241	19	228132	40	0
4720	106487	13	228642	28	0
4725	106569	11	228814	24	0
4727	106606	32	228888	72	0
4728	106638	14	228960	30	0
4732	106705	20	229092	40	0
4743	106896	22	229468	48	0
4744	106918	21	229516	48	0
4745	106939	22	229564	50	0
4746	106961	19	229614	42	0
4747	106980	21	229656	48	0
4750	107051	21	229812	46	0
4751	107072	35	229858	80	0
4752	107107	25	229938	56	0
4753	107132	22	229994	52	0
4754	107154	14	230046	30	0
4755	107168	30	230076	66	0
4756	107198	23	230142	52	0
4757	107221	16	230194	36	0
4765	107376	27	230520	60	0
4768	107456	21	230694	46	0
4769	107477	39	230740	92	0
4770	107516	14	230832	32	0
4772	107555	33	230918	76	0
4773	107588	10	230994	22	0
4784	107865	16	231588	34	0
4786	107916	16	231700	36	0
4787	107932	21	231736	44	0
4789	107974	15	231822	34	0
4792	108097	18	232084	40	0
4794	108130	32	232152	70	0
4796	108180	23	232260	50	0
4797	108203	23	232310	52	0
4798	108226	20	232362	44	0
4799	108246	20	232406	46	0
4800	108266	13	232452	30	0
4819	108634	23	233206	56	0
4822	108703	27	233358	58	0
4823	108730	28	233416	60	0
4824	108758	28	233476	60	0
4825	108786	27	233536	58	0
4826	108813	25	233594	54	0
4827	108838	25	233648	54	0
4829	108884	32	233746	68	0
4830	108916	26	233814	54	0
4831	108942	19	233868	44	0
4832	108961	17	233912	38	0
4833	108978	30	233950	64	0
4834	109008	18	234014	40	0
4835	109026	23	234054	48	1
4838	109075	37	234156	84	0
4840	109137	24	234294	54	0
4841	109161	18	234348	40	0
4845	109260	39	234568	88	0
4846	109299	39	234656	88	0
4849	109390	23	234854	50	0
4850	109413	25	234904	58	0
4853	109514	19	235126	44	0
4856	109570	20	235250	42	0
4857	109590	19	235292	46	0
4858	109609	19	235338	42	0
4859	109628	19	235380	40	0
4860	109647	19	235420	40	0
4863	109691	34	235510	80	0
4865	109742	17	235626	36	0
4866	109759	14	235662	30	0
4867	109773	21	235692	46	0
4868	109794	12	235738	26	0
4869	109806	21	235764	46	0
4871	109857	34	235876	76	0
4872	109891	22	235952	48	0
4878	110025	14	236244	32	0
4880	110058	20	236312	44	0
4882	110087	8	236374	16	0
4883	110095	15	236390	34	0
4893	110294	11	236816	22	0
4894	110305	21	236838	46	0
4898	110388	30	237014	66	0
4903	110502	22	237258	46	0
4907	110586	14	237436	30	0
4911	110688	15	237644	32	1
4913	110726	26	237726	62	0
4920	110896	22	238096	50	0
4924	110965	21	238248	48	0
4927	111048	17	238432	38	0
4928	111065	25	238470	54	0
4929	111090	27	238524	58	0
4930	111117	31	238582	70	0
4933	111188	30	238738	66	0
4934	111218	26	238804	58	0
4935	111244	17	238862	40	0
4937	111274	12	238930	26	0
4938	111286	20	238956	42	0
4939	111306	19	238998	42	0
4940	111325	15	239040	32	0
4941	111340	23	239072	50	0
4942	111363	17	239122	40	0
4943	111380	31	239162	66	0
4944	111411	36	239228	74	0
4945	111447	12	239302	26	0
4946	111459	36	239328	80	0
4948	111507	25	239432	54	0
4950	111551	19	239528	42	0
4951	111570	34	239570	74	0
4952	111604	16	239644	36	0
4953	111620	35	239680	78	0
4954	111655	13	239758	28	0
4958	111716	34	239878	72	0
4959	111750	17	239950	36	0
4961	111790	24	240034	50	0
4962	111814	21	240084	44	0
4963	111835	17	240128	38	0
4969	111928	11	240318	24	0
4970	111939	16	240342	36	0
4971	111955	22	240378	48	0
4972	111977	24	240426	54	0
4975	112033	16	240548	38	0
4976	112049	15	240586	34	0
4977	112064	29	240620	66	0
4980	112148	16	240798	36	1
4983	112250	29	241008	66	0
4985	112312	26	241148	54	0
4987	112354	19	241232	42	0
4988	112373	15	241274	34	0
4996	112536	22	241614	52	0
4997	112558	17	241666	40	0
5000	112652	19	241876	40	0
5005	112750	26	242086	58	1
5006	112776	36	242144	80	0
5007	112812	31	242224	68	0
5009	112859	19	242328	42	0
5011	112896	26	242408	58	0
5012	112922	20	242466	44	0
5013	112942	22	242510	46	0
5015	112984	26	242596	54	0
5016	113010	27	242650	62	0
5018	113055	26	242750	58	0
5020	113093	76	242830	166	0
5022	113201	18	243066	38	0
5023	113219	42	243104	94	0
5024	113261	44	243198	98	0
5033	113632	67	243986	144	0
5034	113699	59	244130	126	0
5036	113814	64	244374	136	0
5037	113878	68	244510	146	0
5041	114126	60	245034	128	0
5042	114186	61	245162	130	0
5048	114549	62	245926	132	0
5052	114795	60	246444	128	0
5053	114855	60	246572	128	0
5055	114975	60	246826	128	0
5061	115322	58	247560	124	0
5062	115380	62	247684	134	0
5065	115560	64	248070	138	0
5071	115904	66	248800	142	0
5074	116084	62	249182	132	0
5075	116146	61	249314	130	0
5076	116207	59	249444	126	0
5081	116453	18	249972	42	0
5083	116501	34	250078	72	0
5084	116535	23	250150	48	0
5086	116623	65	250336	140	0
5088	116738	50	250582	108	0
5091	116817	34	250752	74	0
5092	116851	17	250826	36	0
5093	116868	21	250862	44	0
5094	116889	21	250906	44	0
5095	116910	29	250950	62	0
5098	116990	18	251124	40	0
5099	117008	25	251164	54	0
5100	117033	21	251218	46	0
5102	117066	26	251290	56	0
5108	117183	48	251544	110	0
5110	117250	34	251696	74	0
5111	117284	21	251770	46	0
5113	117323	13	251856	28	0
5114	117336	12	251884	26	0
5116	117363	16	251940	34	0
